DATABASE_ID,GENERIC_NAME,SMILES,CID
LMWDB000314,dipyridamole,C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO,3108
LMWDB000315,disulfiram,CCN(CC)C(=S)SSC(=S)N(CC)CC,3117
LMWDB000316,658-48-0,CC(CC1=CC=C(C=C1)O)(C(=O)O)N,3125
LMWDB000317,droperidol,C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,3168
LMWDB000318,dyphylline,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CO)O,3182
LMWDB000319,emedastine,CCOCCN1C2=CC=CC=C2N=C1N3CCCN(CC3)C,3219
LMWDB000320,estazolam,C1C2=NN=CN2C3=C(C=C(C=C3)Cl)C(=N1)C4=CC=CC=C4,3261
LMWDB000321,ETHACRYNIC ACID,CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl,3278
LMWDB000322,ethylenediamine,C(CN)N,3301
LMWDB000323,Etidronic acid,CC(O)(P(=O)(O)O)P(=O)(O)O,3305
LMWDB000324,eugenol,COC1=C(C=CC(=C1)CC=C)O,3314
LMWDB000325,famciclovir,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,3324
LMWDB000326,felbamate,C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N,3331
LMWDB000327,fenofibrate,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,3339
LMWDB000328,fentanyl,CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3,3345
LMWDB000329,flavoxate,CC1=C(OC2=C(C1=O)C=CC=C2C(=O)OCCN3CCCCC3)C4=CC=CC=C4,3354
LMWDB000330,fluconazole,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,3365
LMWDB000331,5-Fluorocytosine,C1=NC(=O)NC(=C1F)N,3366
LMWDB000332,FLUPHENAZINE,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO,3372
LMWDB000333,flumazenil,CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C,3373
LMWDB000334,5-Fluorouracil,C1=C(C(=O)NC(=O)N1)F,3385
LMWDB000335,flutamide,CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F,3397
LMWDB000336,foscarnet,C(=O)(O)P(=O)(O)O,3415
LMWDB000337,furosemide,C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl,3440
LMWDB000338,gabapentin,C1CCC(CC1)(CC(=O)O)CN,3446
LMWDB000339,gemfibrozil,CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O,3463
LMWDB000340,glimepiride,CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C,3476
LMWDB000341,glipizide,CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,3478
LMWDB000342,glyburide,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,3488
LMWDB000343,CHEMBL149192,CCC(C)(C)C(=O)C(=O)N1CCCC1C(=O)OCCCC2=CN=CC=C2,3504
LMWDB000344,GUANFACINE,C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl,3519
LMWDB000345,guanidine,C(=N)(N)N,3520
LMWDB000346,haloperidol,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,3559
LMWDB000347,hexachlorophene,C1=C(C(=C(C(=C1Cl)Cl)CC2=C(C(=CC(=C2Cl)Cl)Cl)O)O)Cl,3598
LMWDB000348,Miltefosine,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,3599
LMWDB000349,hexamethonium,C[N+](C)(C)CCCCCC[N+](C)(C)C,3604
LMWDB000350,hydralazine,C1=CC=C2C(=C1)C=NN=C2NN,3637
LMWDB000351,hydrochlorothiazide,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,3639
LMWDB000352,hydroflumethiazide,C1NC2=C(C=C(C(=C2)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N1,3647
LMWDB000353,Acurea,CC(C)C(=O)C12C(=O)C(=C(C(C1=O)(CC(C2(C)CCC=C(C)C)CC=C(C)C)CC=C(C)C)O)CC=C(C)C,3662
LMWDB000354,lidocaine,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,3676
LMWDB000355,imipramine,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,3696
LMWDB000356,indomethacin,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,3715
LMWDB000357,iodixanol,CC(=O)N(CC(CN(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)C)O)C2=C(C(=C(C(=C2I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I,3724
LMWDB000358,3-Indolepropionic acid,C1=CC=C2C(=C1)C(=CN2)CCC(=O)O,3744
LMWDB000359,irbesartan,CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,3749
LMWDB000360,isocarboxazid,CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2,3759
LMWDB000361,"3,7,8-trihydroxy-9-(3-methylbut-2-enyl)-6-(2-methylprop-1-enyl)-6H-chromeno[4,3-b]chromen-10-one",CC(=CCC1=C(C2=C(C3=C(C4=C(C=C(C=C4)O)OC3C=C(C)C)OC2=CC1=O)O)O)C,3761
LMWDB000362,isoflurane,C(C(F)(F)F)(OC(F)F)Cl,3763
LMWDB000363,isoniazid,C1=CN=CC=C1C(=O)NN,3767
LMWDB000364,Isopropyl alcohol,CC(C)O,3776
LMWDB000365,ketotifen,CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1,3827
LMWDB000366,kynurenic acid,C1=CC=C2C(=C1)C(=O)C=C(N2)C(=O)O,3845
LMWDB000367,labetalol,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,3869
LMWDB000368,lamotrigine,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,3878
LMWDB000369,lauric acid,CCCCCCCCCCCC(=O)O,3893
LMWDB000370,leflunomide,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F,3899
LMWDB000371,letrozole,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,3902
LMWDB000372,lomerizine,COC1=C(C(=C(C=C1)CN2CCN(CC2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)OC)OC,3949
LMWDB000373,lomustine,C1CCC(CC1)NC(=O)N(CCCl)N=O,3950
LMWDB000374,loperamide,CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,3955
LMWDB000375,losartan,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl,3961
LMWDB000376,mafenide,C1=CC(=CC=C1CN)S(=O)(=O)N,3998
LMWDB000377,mebendazole,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,4030
LMWDB000378,mefenamic acid,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,4044
LMWDB000379,memantine,CC12CC3CC(C1)(CC(C3)(C2)N)C,4054
LMWDB000380,meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,4058
LMWDB000381,5-Aminosalicylic acid,C1=CC(=C(C=C1N)C(=O)O)O,4075
LMWDB000382,mesoridazine,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)C,4078
LMWDB000383,metformin,CN(C)C(=N)N=C(N)N,4091
LMWDB000384,methoxsalen,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,4114
LMWDB000385,metoclopramide,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,4168
LMWDB000386,metronidazole,CC1=NC=C(N1CCO)[N+](=O)[O-],4173
LMWDB000387,metyrapone,CC(C)(C1=CN=CC=C1)C(=O)C2=CN=CC=C2,4174
LMWDB000388,midazolam,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F,4192
LMWDB000389,milrinone,CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2,4197
LMWDB000390,minoxidil,C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O,4201
LMWDB000391,mitoxantrone,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,4212
LMWDB000392,nabumetone,CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC,4409
LMWDB000393,naratriptan,CNS(=O)(=O)CCC1=CC2=C(C=C1)NC=C2C3CCN(CC3)C,4440
LMWDB000394,nefazodone,CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl,4449
LMWDB000395,nevirapine,CC1=C2C(=NC=C1)N(C3=C(C=CC=N3)C(=O)N2)C4CC4,4463
LMWDB000396,nilutamide,CC1(C(=O)N(C(=O)N1)C2=CC(=C(C=C2)[N+](=O)[O-])C(F)(F)F)C,4493
LMWDB000397,nimodipine,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC,4497
LMWDB000398,nitroglycerin,C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],4510
LMWDB000399,Acinon,CNC(=C[N+](=O)[O-])NCCSCC1=CSC(=N1)CN(C)C,4513
LMWDB000400,norfloxacin,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O,4539
LMWDB000401,nortriptyline,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,4543
LMWDB000402,octopamine,C1=CC(=CC=C1C(CN)O)O,4581
LMWDB000403,oxymetazoline,CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)C,4636
LMWDB000404,PAMIDRONIC ACID,C(CN)C(O)(P(=O)(O)O)P(=O)(O)O,4674
LMWDB000405,pentamidine,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N,4735
LMWDB000406,pentoxifylline,CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C,4740
LMWDB000407,perphenazine,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO,4748
LMWDB000408,phentermine,CC(C)(CC1=CC=CC=C1)N,4771
LMWDB000409,4-PHENYLBUTYRIC ACID,C1=CC=C(C=C1)CCCC(=O)O,4775
LMWDB000410,phloretin,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O,4788
LMWDB000411,Pioglitazone,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,4829
LMWDB000412,prazosin,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC,4893
LMWDB000413,primidone,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,4909
LMWDB000414,PROCAINAMIDE,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N,4913
LMWDB000415,procarbazine,CC(C)NC(=O)C1=CC=C(C=C1)CNNC,4915
LMWDB000416,prochlorperazine,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,4917
LMWDB000417,proparacaine,CCCOC1=C(C=C(C=C1)C(=O)OCCN(CC)CC)N,4935
LMWDB000418,propofol,CC(C)C1=C(C(=CC=C1)C(C)C)O,4943
LMWDB000419,protoporphyrin IX,CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)C=C)C)C(=C4CCC(=O)O)C)C(=C3C)CCC(=O)O)C=C,4971
LMWDB000420,protriptyline,CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13,4976
LMWDB000421,pyrimethamine,CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,4993
LMWDB000422,quazepam,C1C(=S)N(C2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F)CC(F)(F)F,4999
LMWDB000423,quetiapine,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,5002
LMWDB000424,raloxifene,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,5035
LMWDB000425,Ranitidina,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C,5039
LMWDB000426,riluzole,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,5070
LMWDB000427,risperidone,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,5073
LMWDB000428,rizatriptan,CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3,5078
LMWDB000429,ropinirole,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1,5095
LMWDB000430,serotonin,C1=CC2=C(C=C1O)C(=CN2)CCN,5202
LMWDB000431,sevoflurane,C(OC(C(F)(F)F)C(F)(F)F)F,5206
LMWDB000432,sulfadiazine,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,5215
LMWDB000433,Risedronic acid,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,5245
LMWDB000434,Imatinib,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,5291
LMWDB000435,Vorinostat,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,5311
LMWDB000436,sulfacetamide,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,5320
LMWDB000437,sulfamethoxazole,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,5329
LMWDB000438,sulfasalazine,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O,5339
LMWDB000439,sulfisoxazole,CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N,5344
LMWDB000440,sumatriptan,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C,5358
LMWDB000441,tazarotene,CCOC(=O)C1=CN=C(C=C1)C#CC2=CC3=C(C=C2)SCCC3(C)C,5381
LMWDB000442,temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,5394
LMWDB000443,tetracaine,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C,5411
LMWDB000444,thiabendazole,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3,5430
LMWDB000445,thiotepa,C1CN1P(=S)(N2CC2)N3CC3,5453
LMWDB000446,thiram,CN(C)C(=S)SSC(=S)N(C)C,5455
LMWDB000447,ticlopidine,C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl,5472
LMWDB000448,1-(4-fluorophenyl)-4-[4-(2-sulfanylbenzimidazol-1-yl)piperidin-1-yl]butan-1-one,C1CN(CCC1N2C3=CC=CC=C3N=C2S)CCCC(=O)C4=CC=C(C=C4)F,5477
LMWDB000449,tinidazole,CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C,5479
LMWDB000450,tizanidine,C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl,5487
LMWDB000451,tolazamide,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,5503
LMWDB000452,tolbutamide,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C,5505
LMWDB000453,tolmetin,CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)O,5509
LMWDB000454,tranexamic acid,C1CC(CCC1CN)C(=O)O,5526
LMWDB000455,trazodone,C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,5533
LMWDB000456,triamterene,C1=CC=C(C=C1)C2=NC3=C(N=C(N=C3N=C2N)N)N,5546
LMWDB000457,triazolam,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4Cl,5556
LMWDB000458,"2,4,4'-trichloro-2'-hydroxydiphenylethe",OC1=CC(Cl)=CC=C1OC1=C(Cl)C=C(Cl)C=C1,5564
LMWDB000459,trifluoperazine,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F,5566
LMWDB000460,trimethadione,CC1(C(=O)N(C(=O)O1)C)C,5576
LMWDB000461,trimethobenzamide,CN(C)CCOC1=CC=C(C=C1)CNC(=O)C2=CC(=C(C(=C2)OC)OC)OC,5577
LMWDB000462,trimethoprim,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,5578
LMWDB000463,trioxsalen,CC1=CC(=O)OC2=C1C=C3C=C(OC3=C2C)C,5585
LMWDB000464,tyramine,C1=CC(=CC=C1CCN)O,5610
LMWDB000465,Delavirdine,CC(C)NC1=C(N=CC=C1)N2CCN(CC2)C(=O)C3=CC4=C(N3)C=CC(=C4)NS(=O)(=O)C,5625
LMWDB000466,zafirlukast,CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC,5717
LMWDB000467,zaleplon,CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C,5719
LMWDB000468,zonisamide,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,5734
LMWDB000469,dexamethasone,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,5743
LMWDB000470,mitomycin C,CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)N)OC)N4)N,5746
LMWDB000471,CORTICOSTERONE,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O,5753
LMWDB000472,hydrocortisone,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O,5754
LMWDB000473,prednisolone,CC12CC(C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C)O,5755
LMWDB000474,estriol,CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)O,5756
LMWDB000475,estradiol,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,5757
LMWDB000476,reserpine,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,5770
LMWDB000477,phentolamine,CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O,5775
LMWDB000478,D-ribofuranose,C(C1C(C(C(O1)O)O)O)O,5779
LMWDB000479,D-Sorbitol,C(C(C(C(C(CO)O)O)O)O)O,5780
LMWDB000480,thymidine,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O,5789
LMWDB000481,floxuridine,C1C(C(OC1N2C=C(C(=O)NC2=O)F)CO)O,5790
LMWDB000482,D-glucose,C(C1C(C(C(C(O1)O)O)O)O)O,5793
LMWDB000483,Tiratricol,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(=O)O)I)I)O,5803
LMWDB000484,L-Hydroxyproline,C1C(CNC1C(=O)O)O,5810
LMWDB000485,epinephrine,CNCC(C1=CC(=C(C=C1)O)O)O,5816
LMWDB000486,L-thyroxine,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)O)N,5819
LMWDB000487,spironolactone,CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C,5833
LMWDB000488,ALDOSTERONE,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C=O)O,5839
LMWDB000489,D-Penicillamine,CC(C)(C(C(=O)O)N)S,5852
LMWDB000490,L-Cysteine,N[C@@H](CS)C(O)=O,5862
LMWDB000491,L-cysteine,C(C(C(=O)O)N)S,5862
LMWDB000492,prednisone,CC12CC(=O)C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C,5865
LMWDB000493,estrone,CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)O,5870
LMWDB000494,OXANDROLONE,CC12CCC3C(C1CCC2(C)O)CCC4C3(COC(=O)C4)C,5878
LMWDB000495,Dehydroepiandrosterone,CC12CCC3C(C1CCC2=O)CC=C4C3(CCC(C4)O)C,5881
LMWDB000496,nadide,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,5892
LMWDB000497,penicillin g,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C,5904
LMWDB000498,pilocarpine,CCC1C(COC1=O)CC2=CN=CN2C,5910
LMWDB000499,liothyronine,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(C(=O)O)N)I)I)O,5920
LMWDB000500,L-alanine,CC(C(=O)O)N,5950
LMWDB000501,L-serine,C(C(C(=O)O)N)O,5951
LMWDB000502,Adenosine triphosphate,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,5957
LMWDB000503,Glucose 6-phosphate,C(C1C(C(C(C(O1)O)O)O)O)OP(=O)(O)O,5958
LMWDB000504,L-aspartic acid,C(C(C(=O)O)N)C(=O)O,5960
LMWDB000505,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,5961
LMWDB000506,L-glutamine,C(CC(=O)N)C(C(=O)O)N,5961
LMWDB000507,L-lysine,C(CCN)CC(C(=O)O)N,5962
LMWDB000508,D-(-)-Fructose,C(C(C(C(C(=O)CO)O)O)O)O,5984
LMWDB000509,sucrose,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,5988
LMWDB000510,ethinyl estradiol,CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O,5991
LMWDB000511,progesterone,CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,5994
LMWDB000512,testosterone propionate,CCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,5995
LMWDB000513,Cholesterol,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCCC(C)C,5997
LMWDB000514,cholesterol,CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C,5997
LMWDB000515,apomorphine,CN1CCC2=C3C1CC4=C(C3=CC=C2)C(=C(C=C4)O)O,6005
LMWDB000516,methyltestosterone,CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C)O)C,6010
LMWDB000517,testosterone,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,6013
LMWDB000518,"9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one",C1=NC(=O)C2=C(N1)N(C=N2)C3C(C(C(O3)CO)O)O,6021
LMWDB000519,Adenosine 5'-diphosphate,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N,6022
LMWDB000520,uridine,C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)O,6029
LMWDB000521,Uridine 5'-monophosphate,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)O)O)O,6030
LMWDB000522,Uridine 5'-diphosphate,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O,6031
LMWDB000523,(2S)-2-[[4-[(2-amino-4-oxo-1H-pteridin-6-yl)methylamino]benzoyl]amino]pentanedioic acid,C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)N=C(N3)N,6037
LMWDB000524,phenylephrine,CNCC(C1=CC(=CC=C1)O)O,6041
LMWDB000525,levodopa,C1=CC(=C(C=C1CC(C(=O)O)N)O)O,6047
LMWDB000526,EDTA,C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O,6049
LMWDB000527,TRIBUTYRIN,CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,6050
LMWDB000528,L-tyrosine,C1=CC(=CC=C1CC(C(=O)O)N)O,6057
LMWDB000529,CYSTEAMINE,C(CS)N,6058
LMWDB000530,Cyclic AMP,C1C2C(C(C(O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O,6076
LMWDB000531,5'-adenylic acid,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N,6083
LMWDB000532,L-Leucine,CC(C)C[C@H](N)C(O)=O,6106
LMWDB000533,L-leucine,CC(C)CC(C(=O)O)N,6106
LMWDB000534,lipoic acid,C1CSSC1CCCCC(=O)O,6112
LMWDB000535,androstenedione,CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4=O)C,6128
LMWDB000536,5'-CYTIDYLIC ACID,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)O)O)O,6131
LMWDB000537,Cytidine 5'-diphosphate,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O,6132
LMWDB000538,uridine 5'-triphosphate,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,6133
LMWDB000539,L-methionine,CSCCC(C(=O)O)N,6137
LMWDB000540,L-phenylalanine,C1=CC=C(C=C1)CC(C(=O)O)N,6140
LMWDB000541,Desoxycortone,CC12CCC3C(C1CCC2C(=O)CO)CCC4=CC(=O)CCC34C,6166
LMWDB000542,colchicine,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,6167
LMWDB000543,Cytidine,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6175
LMWDB000544,cytidine,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O,6175
LMWDB000545,Cytidine triphosphate,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,6176
LMWDB000546,oxacillin,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,6196
LMWDB000547,Cycloheximide,[H][C@@](O)(CC1CC(O)=NC(=O)C1)[C@@]1([H])C[C@@]([H])(C)C[C@]([H])(C)C1=O,6197
LMWDB000548,FLUOCINOLONE ACETONIDE,CC1(OC2CC3C4CC(C5=CC(=O)C=CC5(C4(C(CC3(C2(O1)C(=O)CO)C)O)F)C)F)C,6215
LMWDB000549,norethindrone,CC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,6230
